identifier,image_path,asy_path,function_type
hyperbola_t0_h-0.01_k0.37_a2.0_b0.87,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.01_k0.37_a2.0_b0.87.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.01_k0.37_a2.0_b0.87.asy,hyperbola
hyperbola_t1_h0.52_k0.84_a1.63_b1.86,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.52_k0.84_a1.63_b1.86.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.52_k0.84_a1.63_b1.86.asy,hyperbola
hyperbola_t0_h0.61_k0.63_a0.76_b1.62,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.61_k0.63_a0.76_b1.62.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.61_k0.63_a0.76_b1.62.asy,hyperbola
hyperbola_t1_h0.75_k0.68_a1.24_b1.51,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.75_k0.68_a1.24_b1.51.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.75_k0.68_a1.24_b1.51.asy,hyperbola
hyperbola_t1_h-0.08_k-0.43_a1.28_b1.16,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.08_k-0.43_a1.28_b1.16.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.08_k-0.43_a1.28_b1.16.asy,hyperbola
hyperbola_t1_h-0.37_k0.59_a0.58_b0.63,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.37_k0.59_a0.58_b0.63.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.37_k0.59_a0.58_b0.63.asy,hyperbola
hyperbola_t1_h-0.96_k0.17_a1.2_b1.84,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.96_k0.17_a1.2_b1.84.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.96_k0.17_a1.2_b1.84.asy,hyperbola
hyperbola_t1_h0.44_k-0.92_a1.27_b1.26,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.44_k-0.92_a1.27_b1.26.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.44_k-0.92_a1.27_b1.26.asy,hyperbola
hyperbola_t0_h0.61_k0.79_a1.99_b1.59,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.61_k0.79_a1.99_b1.59.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.61_k0.79_a1.99_b1.59.asy,hyperbola
hyperbola_t1_h-0.67_k0.24_a1.6_b0.89,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.67_k0.24_a1.6_b0.89.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.67_k0.24_a1.6_b0.89.asy,hyperbola
hyperbola_t1_h0.42_k0.47_a1.31_b0.51,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.42_k0.47_a1.31_b0.51.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.42_k0.47_a1.31_b0.51.asy,hyperbola
hyperbola_t0_h0.17_k0.21_a1.12_b1.75,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.17_k0.21_a1.12_b1.75.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.17_k0.21_a1.12_b1.75.asy,hyperbola
hyperbola_t0_h-0.58_k-0.09_a1.02_b0.6,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.58_k-0.09_a1.02_b0.6.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.58_k-0.09_a1.02_b0.6.asy,hyperbola
hyperbola_t0_h0.92_k-0.88_a1.96_b0.81,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.92_k-0.88_a1.96_b0.81.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.92_k-0.88_a1.96_b0.81.asy,hyperbola
hyperbola_t0_h0.78_k-0.9_a0.57_b1.27,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.78_k-0.9_a0.57_b1.27.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.78_k-0.9_a0.57_b1.27.asy,hyperbola
hyperbola_t0_h0.71_k-0.83_a0.84_b1.09,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.71_k-0.83_a0.84_b1.09.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.71_k-0.83_a0.84_b1.09.asy,hyperbola
hyperbola_t1_h-0.09_k-0.12_a1.8_b0.85,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.09_k-0.12_a1.8_b0.85.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.09_k-0.12_a1.8_b0.85.asy,hyperbola
hyperbola_t1_h0.95_k-0.47_a1.36_b0.7,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.95_k-0.47_a1.36_b0.7.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.95_k-0.47_a1.36_b0.7.asy,hyperbola
hyperbola_t1_h0.88_k-0.77_a1.62_b1.21,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.88_k-0.77_a1.62_b1.21.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.88_k-0.77_a1.62_b1.21.asy,hyperbola
hyperbola_t1_h0.17_k-0.14_a1.22_b0.7,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.17_k-0.14_a1.22_b0.7.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.17_k-0.14_a1.22_b0.7.asy,hyperbola
hyperbola_t0_h-0.14_k-0.88_a1.69_b0.77,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.14_k-0.88_a1.69_b0.77.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.14_k-0.88_a1.69_b0.77.asy,hyperbola
hyperbola_t1_h0.95_k-0.76_a1.62_b0.53,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.95_k-0.76_a1.62_b0.53.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.95_k-0.76_a1.62_b0.53.asy,hyperbola
hyperbola_t1_h-0.04_k-0.87_a1.86_b1.35,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.04_k-0.87_a1.86_b1.35.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.04_k-0.87_a1.86_b1.35.asy,hyperbola
hyperbola_t1_h-0.4_k-0.58_a0.59_b1.95,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.4_k-0.58_a0.59_b1.95.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.4_k-0.58_a0.59_b1.95.asy,hyperbola
hyperbola_t1_h0.27_k0.22_a1.37_b1.52,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.27_k0.22_a1.37_b1.52.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.27_k0.22_a1.37_b1.52.asy,hyperbola
hyperbola_t0_h0.84_k0.13_a1.49_b1.08,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.84_k0.13_a1.49_b1.08.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.84_k0.13_a1.49_b1.08.asy,hyperbola
hyperbola_t0_h-0.33_k-0.8_a1.26_b1.54,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.33_k-0.8_a1.26_b1.54.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.33_k-0.8_a1.26_b1.54.asy,hyperbola
hyperbola_t0_h0.14_k-0.69_a1.93_b1.49,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.14_k-0.69_a1.93_b1.49.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.14_k-0.69_a1.93_b1.49.asy,hyperbola
hyperbola_t1_h0.4_k0.46_a1.1_b1.62,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.4_k0.46_a1.1_b1.62.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.4_k0.46_a1.1_b1.62.asy,hyperbola
hyperbola_t1_h-0.13_k-0.11_a1.11_b0.99,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.13_k-0.11_a1.11_b0.99.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.13_k-0.11_a1.11_b0.99.asy,hyperbola
hyperbola_t1_h-0.71_k-0.24_a1.85_b0.95,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.71_k-0.24_a1.85_b0.95.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.71_k-0.24_a1.85_b0.95.asy,hyperbola
hyperbola_t1_h0.86_k-0.65_a1.2_b1.24,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.86_k-0.65_a1.2_b1.24.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.86_k-0.65_a1.2_b1.24.asy,hyperbola
hyperbola_t1_h-0.82_k0.63_a0.86_b0.58,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.82_k0.63_a0.86_b0.58.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.82_k0.63_a0.86_b0.58.asy,hyperbola
hyperbola_t1_h-0.7_k-0.85_a1.8_b0.99,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.7_k-0.85_a1.8_b0.99.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.7_k-0.85_a1.8_b0.99.asy,hyperbola
hyperbola_t1_h0.79_k-0.12_a1.61_b1.82,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.79_k-0.12_a1.61_b1.82.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.79_k-0.12_a1.61_b1.82.asy,hyperbola
hyperbola_t1_h0.34_k0.09_a1.03_b0.86,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.34_k0.09_a1.03_b0.86.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.34_k0.09_a1.03_b0.86.asy,hyperbola
hyperbola_t0_h-0.75_k0.7_a1.97_b1.52,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.75_k0.7_a1.97_b1.52.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.75_k0.7_a1.97_b1.52.asy,hyperbola
hyperbola_t0_h-0.38_k0.47_a1.19_b0.85,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.38_k0.47_a1.19_b0.85.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.38_k0.47_a1.19_b0.85.asy,hyperbola
hyperbola_t1_h-0.28_k-0.77_a1.67_b1.78,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.28_k-0.77_a1.67_b1.78.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.28_k-0.77_a1.67_b1.78.asy,hyperbola
hyperbola_t0_h0.8_k0.64_a0.98_b0.91,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.8_k0.64_a0.98_b0.91.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.8_k0.64_a0.98_b0.91.asy,hyperbola
hyperbola_t0_h-0.59_k0.9_a0.57_b1.99,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.59_k0.9_a0.57_b1.99.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.59_k0.9_a0.57_b1.99.asy,hyperbola
hyperbola_t0_h0.46_k-0.35_a1.74_b1.05,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.46_k-0.35_a1.74_b1.05.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.46_k-0.35_a1.74_b1.05.asy,hyperbola
hyperbola_t1_h-0.72_k0.18_a0.98_b0.51,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.72_k0.18_a0.98_b0.51.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.72_k0.18_a0.98_b0.51.asy,hyperbola
hyperbola_t0_h0.03_k0.02_a1.53_b1.56,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.03_k0.02_a1.53_b1.56.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.03_k0.02_a1.53_b1.56.asy,hyperbola
hyperbola_t0_h-0.84_k0.11_a1.58_b1.92,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.84_k0.11_a1.58_b1.92.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.84_k0.11_a1.58_b1.92.asy,hyperbola
hyperbola_t1_h-0.49_k0.15_a1.23_b1.6,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.49_k0.15_a1.23_b1.6.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.49_k0.15_a1.23_b1.6.asy,hyperbola
hyperbola_t1_h-0.9_k-0.91_a0.75_b1.72,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.9_k-0.91_a0.75_b1.72.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.9_k-0.91_a0.75_b1.72.asy,hyperbola
hyperbola_t1_h-0.33_k0.19_a1.84_b1.38,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.33_k0.19_a1.84_b1.38.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.33_k0.19_a1.84_b1.38.asy,hyperbola
hyperbola_t1_h0.02_k0.18_a1.3_b1.47,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.02_k0.18_a1.3_b1.47.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.02_k0.18_a1.3_b1.47.asy,hyperbola
hyperbola_t1_h-0.92_k-0.75_a0.89_b0.54,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.92_k-0.75_a0.89_b0.54.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.92_k-0.75_a0.89_b0.54.asy,hyperbola
hyperbola_t0_h-0.26_k0.72_a1.6_b0.62,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.26_k0.72_a1.6_b0.62.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.26_k0.72_a1.6_b0.62.asy,hyperbola
hyperbola_t1_h0.77_k-0.14_a1.93_b0.97,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.77_k-0.14_a1.93_b0.97.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.77_k-0.14_a1.93_b0.97.asy,hyperbola
hyperbola_t0_h-0.41_k0.43_a0.66_b1.43,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.41_k0.43_a0.66_b1.43.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.41_k0.43_a0.66_b1.43.asy,hyperbola
hyperbola_t0_h0.88_k-0.02_a0.96_b0.52,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.88_k-0.02_a0.96_b0.52.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.88_k-0.02_a0.96_b0.52.asy,hyperbola
hyperbola_t1_h0.49_k0.52_a1.15_b1.63,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.49_k0.52_a1.15_b1.63.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.49_k0.52_a1.15_b1.63.asy,hyperbola
hyperbola_t0_h-0.59_k0.16_a0.73_b1.04,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.59_k0.16_a0.73_b1.04.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.59_k0.16_a0.73_b1.04.asy,hyperbola
hyperbola_t0_h-0.15_k0.77_a0.93_b0.57,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.15_k0.77_a0.93_b0.57.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.15_k0.77_a0.93_b0.57.asy,hyperbola
hyperbola_t1_h-0.7_k0.63_a1.1_b0.9,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.7_k0.63_a1.1_b0.9.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.7_k0.63_a1.1_b0.9.asy,hyperbola
hyperbola_t0_h-0.58_k0.68_a1.2_b0.77,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.58_k0.68_a1.2_b0.77.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.58_k0.68_a1.2_b0.77.asy,hyperbola
hyperbola_t1_h0.18_k-0.9_a1.11_b1.86,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.18_k-0.9_a1.11_b1.86.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.18_k-0.9_a1.11_b1.86.asy,hyperbola
hyperbola_t0_h0.99_k0.07_a0.99_b1.05,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.99_k0.07_a0.99_b1.05.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.99_k0.07_a0.99_b1.05.asy,hyperbola
hyperbola_t1_h0.45_k0.59_a0.67_b0.82,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.45_k0.59_a0.67_b0.82.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.45_k0.59_a0.67_b0.82.asy,hyperbola
hyperbola_t0_h0.49_k-0.85_a1.34_b1.42,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.49_k-0.85_a1.34_b1.42.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.49_k-0.85_a1.34_b1.42.asy,hyperbola
hyperbola_t1_h0.77_k0.62_a0.72_b1.21,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.77_k0.62_a0.72_b1.21.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.77_k0.62_a0.72_b1.21.asy,hyperbola
hyperbola_t0_h-0.04_k-0.57_a1.2_b0.71,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.04_k-0.57_a1.2_b0.71.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.04_k-0.57_a1.2_b0.71.asy,hyperbola
hyperbola_t0_h-0.62_k-0.86_a1.06_b1.34,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.62_k-0.86_a1.06_b1.34.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.62_k-0.86_a1.06_b1.34.asy,hyperbola
hyperbola_t0_h0.16_k0.44_a1.69_b1.79,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.16_k0.44_a1.69_b1.79.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.16_k0.44_a1.69_b1.79.asy,hyperbola
hyperbola_t1_h0.37_k-0.93_a1.91_b1.81,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.37_k-0.93_a1.91_b1.81.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.37_k-0.93_a1.91_b1.81.asy,hyperbola
hyperbola_t0_h0.05_k-0.07_a1.99_b0.88,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.05_k-0.07_a1.99_b0.88.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.05_k-0.07_a1.99_b0.88.asy,hyperbola
hyperbola_t0_h-0.09_k0.58_a0.97_b1.06,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.09_k0.58_a0.97_b1.06.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.09_k0.58_a0.97_b1.06.asy,hyperbola
hyperbola_t1_h-0.12_k0.11_a0.89_b0.96,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.12_k0.11_a0.89_b0.96.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.12_k0.11_a0.89_b0.96.asy,hyperbola
hyperbola_t0_h0.97_k-0.55_a0.62_b0.73,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.97_k-0.55_a0.62_b0.73.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.97_k-0.55_a0.62_b0.73.asy,hyperbola
hyperbola_t1_h-0.03_k0.8_a0.99_b0.91,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.03_k0.8_a0.99_b0.91.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.03_k0.8_a0.99_b0.91.asy,hyperbola
hyperbola_t1_h0.16_k-0.03_a1.35_b1.82,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.16_k-0.03_a1.35_b1.82.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.16_k-0.03_a1.35_b1.82.asy,hyperbola
hyperbola_t1_h0.56_k0.86_a1.21_b1.79,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.56_k0.86_a1.21_b1.79.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.56_k0.86_a1.21_b1.79.asy,hyperbola
hyperbola_t0_h-0.03_k0.54_a0.91_b0.61,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.03_k0.54_a0.91_b0.61.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h-0.03_k0.54_a0.91_b0.61.asy,hyperbola
hyperbola_t0_h0.58_k0.98_a1.06_b1.62,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.58_k0.98_a1.06_b1.62.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.58_k0.98_a1.06_b1.62.asy,hyperbola
hyperbola_t1_h0.26_k-0.22_a0.73_b1.07,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.26_k-0.22_a0.73_b1.07.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.26_k-0.22_a0.73_b1.07.asy,hyperbola
hyperbola_t1_h0.63_k-0.93_a1.86_b1.51,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.63_k-0.93_a1.86_b1.51.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.63_k-0.93_a1.86_b1.51.asy,hyperbola
hyperbola_t1_h-0.91_k0.04_a0.77_b1.78,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.91_k0.04_a0.77_b1.78.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.91_k0.04_a0.77_b1.78.asy,hyperbola
hyperbola_t1_h-0.11_k-0.49_a1.67_b0.69,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.11_k-0.49_a1.67_b0.69.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h-0.11_k-0.49_a1.67_b0.69.asy,hyperbola
hyperbola_t0_h0.86_k0.52_a1.55_b0.56,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.86_k0.52_a1.55_b0.56.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t0_h0.86_k0.52_a1.55_b0.56.asy,hyperbola
hyperbola_t1_h0.75_k-0.46_a1.52_b1.22,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.75_k-0.46_a1.52_b1.22.png,/content/drive/MyDrive/StarSparkProj/AsymptoteDataset_Full/hyperbola_t1_h0.75_k-0.46_a1.52_b1.22.asy,hyperbola
